Example 48 of unit 0, 0.5341848731040955
Example 49 of unit 0, 0.17652888596057892
Example 50 of unit 0, 0.3326086699962616
Example 51 of unit 0, 0.0411950908601284
Example 52 of unit 0, 0.17363302409648895
Example 53 of unit 0, 1.1946194171905518
Example 54 of unit 0, 0.36534640192985535
Example 55 of unit 0, 0.647269070148468
Example 56 of unit 0, 0.08143987506628036
Example 57 of unit 0, 0.18171223998069763
Example 58 of unit 0, 0.7055317759513855
Example 59 of unit 0, 0.25591805577278137
Example 60 of unit 0, 0.09848597645759583
Example 61 of unit 0, 0.5873258709907532
Example 62 of unit 0, 0.11160125583410263
Example 63 of unit 0, 0.5309004187583923
Example 64 of unit 0, 0.04091376066207886
Example 65 of unit 0, 0.10733527690172195
Example 66 of unit 0, 0.03186924383044243
Example 67 of unit 0, 0.4409782290458679
Example 68 of unit 0, 0.03480665758252144
Example 69 of unit 0, 0.3937520980834961
Example 70 of unit 0, 0.051224756985902786
Example 71 of unit 0, 0.006331190466880798
Example 72 of unit 0, 0.19079557061195374
Example 73 of unit 0, 0.3307810425758362
Example 74 of unit 0, 0.7279546856880188
Example 75 of unit 0, 0.09300468862056732
Example 76 of unit 0, 0.22628086805343628
Example 77 of unit 0, 0.14256587624549866
Example 78 of unit 0, 1.33637535572052
Example 79 of unit 0, 0.0802910253405571
Example 80 of unit 0, 0.42903417348861694
Example 81 of unit 0, 0.3243785798549652
Example 82 of unit 0, 0.19593089818954468
Example 83 of unit 0, 0.0754222497344017
Example 84 of unit 0, 0.25379693508148193
Example 85 of unit 0, 0.6760038137435913
Example 86 of unit 0, 0.264538437128067
Example 87 of unit 0, 0.21016941964626312
Example 88 of unit 0, 0.8246132731437683
Example 89 of unit 0, 0.22810997068881989
Example 90 of unit 0, 0.8531316518783569
Example 91 of unit 0, 0.2409663200378418
Example 92 of unit 0, 0.09120064228773117
Example 93 of unit 0, 0.9077598452568054
Example 94 of unit 0, 0.1302688717842102
Example 95 of unit 0, 0.23010343313217163
Example 96 of unit 0, 0.06573903560638428
Example 97 of unit 0, 0.37007957696914673
Example 98 of unit 0, 0.6216461658477783
Example 99 of unit 0, 0.11352478712797165
Example 0 of unit 1, 0.3601883053779602
Example 1 of unit 1, 0.22757448256015778
Example 2 of unit 1, 0.366015762090683
Example 3 of unit 1, 0.17567941546440125
Example 4 of unit 1, 0.18999241292476654
Example 5 of unit 1, 0.03782477602362633
Example 6 of unit 1, 0.28612810373306274
Example 7 of unit 1, 0.12992238998413086
Example 8 of unit 1, 0.2062835991382599
Example 9 of unit 1, 0.0007187419687397778
Example 10 of unit 1, 0.2843964397907257
Example 11 of unit 1, 0.08418906480073929
Example 12 of unit 1, 0.1275913417339325
Example 13 of unit 1, 0.3602786362171173
Example 14 of unit 1, 0.11325777322053909
Example 15 of unit 1, 0.8133861422538757
Example 16 of unit 1, 0.42739975452423096
Example 17 of unit 1, 0.25399598479270935
Example 18 of unit 1, 0.6694578528404236
Example 19 of unit 1, 0.05692770332098007
Example 20 of unit 1, 0.054265741258859634
Example 21 of unit 1, 0.23999853432178497
Example 22 of unit 1, 0.09304908663034439
Example 23 of unit 1, 0.42008736729621887
Example 24 of unit 1, 0.1445084810256958
Example 25 of unit 1, 0.23767541348934174
Example 26 of unit 1, 0.20756259560585022
Example 27 of unit 1, 0.1794281005859375
Example 28 of unit 1, 0.21434494853019714
Example 29 of unit 1, 0.1604437530040741
Example 30 of unit 1, 0.20982010662555695
Example 31 of unit 1, 0.04135465994477272
Example 32 of unit 1, 0.061467934399843216
Example 33 of unit 1, 0.21588844060897827
Example 34 of unit 1, 0.005973325576633215
Example 35 of unit 1, 0.24200205504894257
Example 36 of unit 1, 0.2053823173046112
Example 37 of unit 1, 0.058436959981918335
Example 38 of unit 1, 0.11503192037343979
Example 39 of unit 1, 0.24521170556545258
Example 40 of unit 1, 0.02111992985010147
Example 41 of unit 1, 0.31762057542800903
Example 42 of unit 1, 0.16185402870178223
Example 43 of unit 1, 0.12024474143981934
Example 44 of unit 1, 0.08887146413326263
Example 45 of unit 1, 0.1885356903076172
Example 46 of unit 1, 0.23881950974464417
Example 47 of unit 1, 0.013946371152997017
Example 48 of unit 1, 0.2579193115234375
Example 49 of unit 1, 0.027194608002901077
Example 50 of unit 1, 0.27060022950172424
Example 51 of unit 1, 0.08765043318271637
Example 52 of unit 1, 0.11201782524585724
Example 53 of unit 1, 0.051180049777030945
Example 54 of unit 1, 0.28123119473457336
Example 55 of unit 1, 0.17854349315166473
Example 56 of unit 1, 0.10189172625541687
Example 57 of unit 1, 0.28954097628593445
Example 58 of unit 1, 0.552653968334198
Example 59 of unit 1, 0.143234983086586
Example 60 of unit 1, 0.4139088988304138
Example 61 of unit 1, 0.30171939730644226
Example 62 of unit 1, 0.07912421226501465
Example 63 of unit 1, 0.35904738306999207
Example 64 of unit 1, 0.17414012551307678
Example 65 of unit 1, 0.0852026641368866
Example 66 of unit 1, 0.03824255242943764
Example 67 of unit 1, 0.29515087604522705
Example 68 of unit 1, 0.2883314788341522
Example 69 of unit 1, 0.17307715117931366
Example 70 of unit 1, 0.1374044269323349
Example 71 of unit 1, 0.2840718626976013
Example 72 of unit 1, 0.12084143608808517
Example 73 of unit 1, 0.04631798341870308
Example 74 of unit 1, 0.15410737693309784
Example 75 of unit 1, 0.3576880395412445
Example 76 of unit 1, 0.2820046842098236
Example 77 of unit 1, 0.7189804911613464
Example 78 of unit 1, 0.05153336748480797
Example 79 of unit 1, 0.26534324884414673
Example 80 of unit 1, 0.13335612416267395
Example 81 of unit 1, 0.04526427760720253
Example 82 of unit 1, 0.1759060025215149
Example 83 of unit 1, 0.17085160315036774
Example 84 of unit 1, 0.31047868728637695
Example 85 of unit 1, 0.18962512910366058
Example 86 of unit 1, 0.19888459146022797
Example 87 of unit 1, 0.19919322431087494
Example 88 of unit 1, 0.3360494375228882
Example 89 of unit 1, 0.3646993339061737
Example 90 of unit 1, 0.037730127573013306
Example 91 of unit 1, 0.06115511432290077
Example 92 of unit 1, 0.028693675994873047
Example 93 of unit 1, 0.20371897518634796
Example 94 of unit 1, 0.24156688153743744
Example 95 of unit 1, 0.09997066110372543
Example 96 of unit 1, 0.0
Example 97 of unit 1, 0.0
Example 98 of unit 1, 0.3753233850002289
Example 99 of unit 1, 0.6105157136917114
Example 0 of unit 2, 0.11805535107851028
Example 1 of unit 2, 0.04941171035170555
Example 2 of unit 2, 0.3103193938732147
Example 3 of unit 2, 0.1611471325159073
Example 4 of unit 2, 0.3216453790664673
Example 5 of unit 2, 0.20461128652095795
Example 6 of unit 2, 0.2971137762069702
Example 7 of unit 2, 0.31796130537986755
Example 8 of unit 2, 0.20869436860084534
Example 9 of unit 2, 0.34246015548706055
Example 10 of unit 2, 0.17935536801815033
Example 11 of unit 2, 0.15772190690040588
Example 12 of unit 2, 0.12488589435815811
Example 13 of unit 2, 0.11161196976900101
Example 14 of unit 2, 0.3174326419830322
Example 15 of unit 2, 0.39786186814308167
Example 16 of unit 2, 1.380350947380066
Example 17 of unit 2, 0.33533310890197754
Example 18 of unit 2, 0.2915298342704773
Example 19 of unit 2, 0.4558863937854767
Example 20 of unit 2, 0.5680705308914185
Example 21 of unit 2, 0.12691831588745117
Example 22 of unit 2, 0.420221209526062
Example 23 of unit 2, 0.029962198808789253
Example 24 of unit 2, 0.13577444851398468
Example 25 of unit 2, 0.08881162852048874
Example 26 of unit 2, 0.11704716086387634
Example 27 of unit 2, 0.0077959210611879826
Example 28 of unit 2, 0.10391880571842194
Example 29 of unit 2, 0.6239205598831177
Example 30 of unit 2, 0.0920189619064331
Example 31 of unit 2, 0.12471005320549011
Example 32 of unit 2, 0.10098714381456375
Example 33 of unit 2, 0.20918008685112
Example 34 of unit 2, 0.42976924777030945
Example 35 of unit 2, 0.47881051898002625
Example 36 of unit 2, 0.5331180691719055
Example 37 of unit 2, 0.08440905064344406
Example 38 of unit 2, 0.17838771641254425
Example 39 of unit 2, 0.2888878881931305
Example 40 of unit 2, 0.09114834666252136
Example 41 of unit 2, 0.11346385627985
Example 42 of unit 2, 0.23623643815517426
Example 43 of unit 2, 0.44871145486831665
Example 44 of unit 2, 0.2056226134300232
Example 45 of unit 2, 0.10324854403734207
Example 46 of unit 2, 0.46256422996520996
Example 47 of unit 2, 0.44783732295036316
Example 48 of unit 2, 0.44810283184051514
Example 49 of unit 2, 0.14739277958869934
Example 50 of unit 2, 0.19685238599777222
Example 51 of unit 2, 0.5473118424415588
Example 52 of unit 2, 0.3422878086566925
Example 53 of unit 2, 0.34433162212371826
Example 54 of unit 2, 1.1007468700408936
Example 55 of unit 2, 0.09395886212587357
Example 56 of unit 2, 0.13869167864322662
Example 57 of unit 2, 0.24380075931549072
Example 58 of unit 2, 0.12364015728235245
Example 59 of unit 2, 0.3579634428024292
Example 60 of unit 2, 0.02487771026790142
Example 61 of unit 2, 0.1464088261127472
Example 62 of unit 2, 0.28108689188957214
Example 63 of unit 2, 0.18920746445655823
Example 64 of unit 2, 0.4541926681995392
Example 65 of unit 2, 0.06285038590431213
Example 66 of unit 2, 0.07908973842859268
Example 67 of unit 2, 0.04611952230334282
Example 68 of unit 2, 0.2760258615016937
Example 69 of unit 2, 0.10348811000585556
Example 70 of unit 2, 0.16891255974769592
Example 71 of unit 2, 0.12928232550621033
Example 72 of unit 2, 0.18501073122024536
Example 73 of unit 2, 0.13584530353546143
Example 74 of unit 2, 0.223706915974617
Example 75 of unit 2, 0.1249556690454483
Example 76 of unit 2, 0.11994622647762299
Example 77 of unit 2, 0.3597729802131653
Example 78 of unit 2, 0.70778888463974
Example 79 of unit 2, 0.1773187667131424
Example 80 of unit 2, 0.5500285625457764
Example 81 of unit 2, 0.44567736983299255
Example 82 of unit 2, 0.46631956100463867
Example 83 of unit 2, 0.24814772605895996
Example 84 of unit 2, 0.2332366704940796
Example 85 of unit 2, 0.17576733231544495
Example 86 of unit 2, 0.35886743664741516
Example 87 of unit 2, 0.0687490701675415
Example 88 of unit 2, 0.09157231450080872
Example 89 of unit 2, 0.15346361696720123
Example 90 of unit 2, 0.1253814846277237
Example 91 of unit 2, 0.3931504786014557
Example 92 of unit 2, 0.10033746063709259
Example 93 of unit 2, 0.4792405366897583
Example 94 of unit 2, 0.397743284702301
Example 95 of unit 2, 0.5596873760223389
Example 96 of unit 2, 0.3612009584903717
Example 97 of unit 2, 0.22021926939487457
Example 98 of unit 2, 0.2764430046081543
Example 99 of unit 2, 0.3692232072353363
Example 0 of unit 3, 0.07623624801635742
Example 1 of unit 3, 1.049875020980835
Example 2 of unit 3, 0.6318064332008362
Example 3 of unit 3, 0.6500731110572815
Example 4 of unit 3, 0.8913742303848267
Example 5 of unit 3, 1.5700054168701172
Example 6 of unit 3, 0.6722919344902039
Example 7 of unit 3, 0.8281841278076172
Example 8 of unit 3, 1.0446994304656982
Example 9 of unit 3, 0.6725683212280273
Example 10 of unit 3, 0.8254682421684265
Example 11 of unit 3, 1.2907878160476685
Example 12 of unit 3, 1.724571704864502
Example 13 of unit 3, 1.302488923072815
Example 14 of unit 3, 1.1102708578109741
Example 15 of unit 3, 0.36701399087905884
Example 16 of unit 3, 0.5753758549690247
Example 17 of unit 3, 0.534491777420044
Example 18 of unit 3, 0.5211043953895569
Example 19 of unit 3, 1.4010452032089233
Example 20 of unit 3, 0.34406864643096924
Example 21 of unit 3, 1.0924094915390015
Example 22 of unit 3, 0.9218432903289795
Example 23 of unit 3, 0.3510763943195343
Example 24 of unit 3, 1.3999208211898804
Example 25 of unit 3, 1.0746920108795166
Example 26 of unit 3, 0.2543576657772064
Example 27 of unit 3, 0.8459157347679138
Example 28 of unit 3, 0.9101595282554626
Example 29 of unit 3, 0.9140512943267822
Example 30 of unit 3, 0.8836347460746765
Example 31 of unit 3, 0.1849219650030136
Example 32 of unit 3, 0.9161885976791382
Example 33 of unit 3, 1.0229065418243408
Example 34 of unit 3, 0.2741292715072632
Example 35 of unit 3, 1.179282307624817
Example 36 of unit 3, 0.5177313685417175
Example 37 of unit 3, 1.4542779922485352
Example 38 of unit 3, 0.8838503956794739
Example 39 of unit 3, 0.8162130117416382
Example 40 of unit 3, 0.4944608807563782
Example 41 of unit 3, 0.7170903086662292
Example 42 of unit 3, 0.23376286029815674
Example 43 of unit 3, 0.865534245967865
Example 44 of unit 3, 0.22586113214492798
Example 45 of unit 3, 1.8367100954055786
Example 46 of unit 3, 0.6730470061302185
Example 47 of unit 3, 1.5940685272216797
Example 48 of unit 3, 0.8413921594619751
Example 49 of unit 3, 1.2748613357543945
Example 50 of unit 3, 0.8870425820350647
Example 51 of unit 3, 0.5415018796920776
Example 52 of unit 3, 1.4530857801437378
Example 53 of unit 3, 1.0635689496994019
Example 54 of unit 3, 0.07692074775695801
Example 55 of unit 3, 0.9151687622070312
Example 56 of unit 3, 0.5916565656661987
Example 57 of unit 3, 0.6570671200752258
Example 58 of unit 3, 1.393416404724121
Example 59 of unit 3, 0.7096767425537109
Example 60 of unit 3, 0.09385364502668381
Example 61 of unit 3, 0.8858280181884766
Example 62 of unit 3, 1.033859133720398
Example 63 of unit 3, 0.648211658000946
Example 64 of unit 3, 0.26588475704193115
Example 65 of unit 3, 0.620583713054657
Example 66 of unit 3, 0.17138461768627167
Example 67 of unit 3, 0.07055725157260895
Example 68 of unit 3, 0.5658596158027649
Example 69 of unit 3, 0.2417086362838745
Example 70 of unit 3, 0.2739524841308594
Example 71 of unit 3, 1.2986010313034058
Example 72 of unit 3, 0.24372154474258423
Example 73 of unit 3, 0.48621290922164917
Example 74 of unit 3, 1.295615553855896
Example 75 of unit 3, 0.29464638233184814
Example 76 of unit 3, 1.4152079820632935
Example 77 of unit 3, 0.1080026626586914
Example 78 of unit 3, 0.6268396973609924
Example 79 of unit 3, 0.7618123292922974
Example 80 of unit 3, 0.8871780633926392
Example 81 of unit 3, 0.2697853446006775
Example 82 of unit 3, 0.11995472759008408
Example 83 of unit 3, 1.0594617128372192
Example 84 of unit 3, 0.37629398703575134
Example 85 of unit 3, 0.4027935564517975
Example 86 of unit 3, 0.1865229606628418
Example 87 of unit 3, 0.18062306940555573
Example 88 of unit 3, 0.936511218547821
Example 89 of unit 3, 0.1647392362356186
Example 90 of unit 3, 1.2553324699401855
Example 91 of unit 3, 0.6186341643333435
Example 92 of unit 3, 0.05031530186533928
Example 93 of unit 3, 0.2652208209037781
Example 94 of unit 3, 1.6004897356033325
Example 95 of unit 3, 0.37933477759361267
Example 96 of unit 3, 1.1162892580032349
Example 97 of unit 3, 0.16171666979789734
Example 98 of unit 3, 0.3881509602069855
Example 99 of unit 3, 0.9176339507102966
Example 0 of unit 4, 0.32914048433303833
Example 1 of unit 4, 0.6327934265136719
Example 2 of unit 4, 0.10761754959821701
Example 3 of unit 4, 0.6764190196990967
Example 4 of unit 4, 0.28370487689971924
Example 5 of unit 4, 0.329566091299057
Example 6 of unit 4, 0.5004664063453674
Example 7 of unit 4, 0.15528984367847443
Example 8 of unit 4, 0.37203294038772583
Example 9 of unit 4, 0.28097671270370483
Example 10 of unit 4, 0.2901779115200043
Example 11 of unit 4, 0.3433690667152405
Example 12 of unit 4, 0.3066496253013611
Example 13 of unit 4, 0.474112868309021
Example 14 of unit 4, 0.287016361951828
Example 15 of unit 4, 0.16961702704429626
Example 16 of unit 4, 0.10525050014257431
Example 17 of unit 4, 0.3259880244731903
Example 18 of unit 4, 0.18743588030338287
Example 19 of unit 4, 0.03205962851643562
Example 20 of unit 4, 0.0923154205083847
Example 21 of unit 4, 0.3125914931297302
Example 22 of unit 4, 0.10669050365686417
Example 23 of unit 4, 0.3291836977005005
Example 24 of unit 4, 0.39328035712242126
Example 25 of unit 4, 0.870159924030304
Example 26 of unit 4, 0.4699394404888153
Example 27 of unit 4, 0.2915874421596527
Example 28 of unit 4, 0.18419255316257477
Example 29 of unit 4, 0.4248616397380829
Example 30 of unit 4, 0.43341484665870667
Example 31 of unit 4, 0.9468386769294739
Example 32 of unit 4, 0.36504828929901123
Example 33 of unit 4, 0.652133584022522
Example 34 of unit 4, 0.6706144213676453
Example 35 of unit 4, 0.7410415410995483
Example 36 of unit 4, 0.21595969796180725
Example 37 of unit 4, 0.4183083176612854
Example 38 of unit 4, 0.11738861352205276
Example 39 of unit 4, 0.7527288198471069
Example 40 of unit 4, 0.1498798280954361
Example 41 of unit 4, 0.00930806528776884
Example 42 of unit 4, 0.20354048907756805
Example 43 of unit 4, 0.37353530526161194
Example 44 of unit 4, 0.23219096660614014
Example 45 of unit 4, 0.3413242697715759
Example 46 of unit 4, 0.0128307631239295
Example 47 of unit 4, 0.3225274384021759
Example 48 of unit 4, 0.09645412117242813
Example 49 of unit 4, 0.11346715688705444
Example 50 of unit 4, 0.14609286189079285
Example 51 of unit 4, 0.5777260065078735
Example 52 of unit 4, 0.376600056886673
Example 53 of unit 4, 0.19854895770549774
Example 54 of unit 4, 0.196855366230011
Example 55 of unit 4, 0.11138268560171127
Example 56 of unit 4, 0.11048120260238647
Example 57 of unit 4, 1.4235235452651978
Example 58 of unit 4, 0.48125410079956055
Example 59 of unit 4, 0.8283183574676514
Example 60 of unit 4, 0.050436850637197495
Example 61 of unit 4, 0.04679059982299805
Example 62 of unit 4, 0.35857856273651123
Example 63 of unit 4, 0.7851998209953308
Example 64 of unit 4, 0.5884146094322205
Example 65 of unit 4, 0.178410604596138
Example 66 of unit 4, 0.2512110471725464
Example 67 of unit 4, 0.17185500264167786
Example 68 of unit 4, 1.1173508167266846
Example 69 of unit 4, 0.27859970927238464
Example 70 of unit 4, 0.12992891669273376
Example 71 of unit 4, 0.17781391739845276
Example 72 of unit 4, 0.3425169885158539
Example 73 of unit 4, 0.8913577198982239
Example 74 of unit 4, 0.3034828007221222
Example 75 of unit 4, 0.48154541850090027
Example 76 of unit 4, 0.27124977111816406
Example 77 of unit 4, 0.6415790319442749
Example 78 of unit 4, 0.19743876159191132
Example 79 of unit 4, 0.32928842306137085
Example 80 of unit 4, 0.1648215800523758
Example 81 of unit 4, 0.2004532516002655
Example 82 of unit 4, 0.21710391342639923
Example 83 of unit 4, 0.6399537324905396
Example 84 of unit 4, 0.27451303601264954
Example 85 of unit 4, 0.08996032923460007
Example 86 of unit 4, 0.3734535872936249
Example 87 of unit 4, 0.49773716926574707
Example 88 of unit 4, 0.2562432587146759
Example 89 of unit 4, 0.8183416128158569
Example 90 of unit 4, 0.6158776879310608
Example 91 of unit 4, 0.23632033169269562
Example 92 of unit 4, 0.056528203189373016
Example 93 of unit 4, 0.20710967481136322
Example 94 of unit 4, 0.08426923304796219
Example 95 of unit 4, 0.3135073482990265
Example 96 of unit 4, 1.1149078607559204
Example 97 of unit 4, 0.3026234805583954
Example 98 of unit 4, 0.12035771459341049
Example 99 of unit 4, 0.03997345641255379
Example 0 of unit 5, 0.37860214710235596
Example 1 of unit 5, 0.3844631314277649
Example 2 of unit 5, 0.8579455614089966
Example 3 of unit 5, 0.02975304052233696
Example 4 of unit 5, 0.10366564989089966
Example 5 of unit 5, 0.11820818483829498
Example 6 of unit 5, 0.23029521107673645
Example 7 of unit 5, 0.09450271725654602
Example 8 of unit 5, 0.281254380941391
Example 9 of unit 5, 0.09051167219877243
Example 10 of unit 5, 0.3118874728679657
Example 11 of unit 5, 0.1591552197933197
Example 12 of unit 5, 0.21142807602882385
Example 13 of unit 5, 0.020220555365085602
Example 14 of unit 5, 0.21355178952217102
Example 15 of unit 5, 0.5673952102661133
Example 16 of unit 5, 0.26304206252098083
Example 17 of unit 5, 0.07246504724025726
Example 18 of unit 5, 0.003923374228179455
Example 19 of unit 5, 0.1918572187423706
Example 20 of unit 5, 0.20954643189907074
Example 21 of unit 5, 0.42537447810173035
Example 22 of unit 5, 0.12194571644067764
Example 23 of unit 5, 0.35537025332450867
Example 24 of unit 5, 0.5817026495933533
Example 25 of unit 5, 0.1868428885936737
Example 26 of unit 5, 0.4274217188358307
Example 27 of unit 5, 0.20498181879520416
Example 28 of unit 5, 0.29259538650512695
Example 29 of unit 5, 0.2654361426830292
Example 30 of unit 5, 0.03189092129468918
Example 31 of unit 5, 0.4244292080402374
Example 32 of unit 5, 0.3221059739589691
Example 33 of unit 5, 0.08511029183864594
Example 34 of unit 5, 0.3232218325138092
Example 35 of unit 5, 0.36636611819267273
Example 36 of unit 5, 0.11284898966550827
Example 37 of unit 5, 0.20731693506240845
Example 38 of unit 5, 0.1782814860343933
Example 39 of unit 5, 0.2632351219654083
Example 40 of unit 5, 0.07215912640094757
Example 41 of unit 5, 1.0596253871917725
Example 42 of unit 5, 0.2708103656768799
Example 43 of unit 5, 0.33420881628990173
Example 44 of unit 5, 0.2368820160627365
Example 45 of unit 5, 0.22338728606700897
Example 46 of unit 5, 0.04147018492221832
Example 47 of unit 5, 0.03752109035849571
Example 48 of unit 5, 0.042703595012426376
Example 49 of unit 5, 0.2880903482437134
Example 50 of unit 5, 0.2910629212856293
Example 51 of unit 5, 0.3184422552585602
Example 52 of unit 5, 0.37283191084861755
Example 53 of unit 5, 0.16931159794330597
Example 54 of unit 5, 0.04238652065396309
Example 55 of unit 5, 0.06264867633581161
Example 56 of unit 5, 0.0506661981344223
Example 57 of unit 5, 0.5177736282348633
Example 58 of unit 5, 0.4841059744358063
Example 59 of unit 5, 0.38550394773483276
Example 60 of unit 5, 0.5530381202697754
Example 61 of unit 5, 0.336514949798584
Example 62 of unit 5, 0.23943209648132324
Example 63 of unit 5, 0.7790324091911316
Example 64 of unit 5, 0.07666969299316406
Example 65 of unit 5, 0.16185113787651062
Example 66 of unit 5, 0.08069565892219543
Example 67 of unit 5, 0.4443802237510681
Example 68 of unit 5, 0.08357028663158417
Example 69 of unit 5, 0.8077418804168701
Example 70 of unit 5, 0.20413433015346527
Example 71 of unit 5, 0.1943141371011734
Example 72 of unit 5, 0.6637834906578064
Example 73 of unit 5, 0.07215844094753265
Example 74 of unit 5, 0.4529659152030945
Example 75 of unit 5, 0.3800191283226013
Example 76 of unit 5, 0.24353653192520142
Example 77 of unit 5, 0.277189165353775
Example 78 of unit 5, 0.5178330540657043
Example 79 of unit 5, 0.23658157885074615
Example 80 of unit 5, 0.18900001049041748
Example 81 of unit 5, 0.28677257895469666
Example 82 of unit 5, 0.10528766363859177
Example 83 of unit 5, 0.129490926861763
Example 84 of unit 5, 0.0672251433134079
Example 85 of unit 5, 0.2137834131717682
Example 86 of unit 5, 0.3871909976005554
Example 87 of unit 5, 0.291152685880661
Example 88 of unit 5, 0.5840030312538147
Example 89 of unit 5, 0.39347878098487854
Example 90 of unit 5, 0.14233791828155518
Example 91 of unit 5, 0.23458126187324524
Example 92 of unit 5, 0.2647343873977661
Example 93 of unit 5, 0.11128100007772446
Example 94 of unit 5, 0.19024750590324402
Example 95 of unit 5, 0.17556153237819672
Example 96 of unit 5, 0.31030774116516113
Example 97 of unit 5, 0.4099343717098236
Example 98 of unit 5, 0.27945995330810547
Example 99 of unit 5, 0.44445496797561646
Example 0 of unit 6, 0.32379087805747986
Example 1 of unit 6, 0.6358163952827454
Example 2 of unit 6, 0.604241132736206
Example 3 of unit 6, 0.6297472715377808
Example 4 of unit 6, 0.8826099038124084
Example 5 of unit 6, 0.12429744750261307
Example 6 of unit 6, 0.8156741261482239
Example 7 of unit 6, 0.5632316470146179
Example 8 of unit 6, 0.49154627323150635
Example 9 of unit 6, 0.6977733373641968
Example 10 of unit 6, 0.591594398021698
Example 11 of unit 6, 0.5149393677711487
Example 12 of unit 6, 0.2661512792110443
Example 13 of unit 6, 0.10682450234889984
Example 14 of unit 6, 0.9413643479347229
Example 15 of unit 6, 0.4090235233306885
Example 16 of unit 6, 0.45645084977149963
Example 17 of unit 6, 0.1938067227602005
Example 18 of unit 6, 0.45308050513267517
Example 19 of unit 6, 1.1342947483062744
Example 20 of unit 6, 0.5146172642707825
Example 21 of unit 6, 0.3999430537223816
Example 22 of unit 6, 0.20718418061733246
Example 23 of unit 6, 0.30904239416122437
Example 24 of unit 6, 0.15146556496620178
Example 25 of unit 6, 0.5207440257072449
Example 26 of unit 6, 0.11496799439191818
Example 27 of unit 6, 0.3042420446872711
Example 28 of unit 6, 0.3936501145362854
Example 29 of unit 6, 0.13544625043869019
Example 30 of unit 6, 1.400215744972229
Example 31 of unit 6, 0.36291083693504333
Example 32 of unit 6, 0.5267479419708252
Example 33 of unit 6, 0.17317132651805878
Example 34 of unit 6, 0.29322731494903564
Example 35 of unit 6, 1.0476653575897217
Example 36 of unit 6, 0.35302403569221497
Example 37 of unit 6, 0.6438772082328796
Example 38 of unit 6, 0.6860589385032654
Example 39 of unit 6, 0.23869237303733826
Example 40 of unit 6, 0.7496172785758972
Example 41 of unit 6, 0.9293339848518372
Example 42 of unit 6, 0.3754151463508606
Example 43 of unit 6, 0.4792916476726532
Example 44 of unit 6, 0.4595744013786316
Example 45 of unit 6, 0.5049902200698853
Example 46 of unit 6, 0.3108614981174469
Example 47 of unit 6, 0.3388509154319763
Example 48 of unit 6, 0.5668278932571411
Example 49 of unit 6, 0.5064976215362549
Example 50 of unit 6, 0.12159274518489838
Example 51 of unit 6, 0.5632981657981873
Example 52 of unit 6, 0.3803239166736603
Example 53 of unit 6, 0.977092981338501
Example 54 of unit 6, 0.41647201776504517
Example 55 of unit 6, 0.27594733238220215
Example 56 of unit 6, 0.3295399248600006
Example 57 of unit 6, 0.34486544132232666
Example 58 of unit 6, 0.461597204208374
Example 59 of unit 6, 0.8842883706092834
Example 60 of unit 6, 0.139663428068161
Example 61 of unit 6, 0.579406201839447
Example 62 of unit 6, 0.5554745197296143
Example 63 of unit 6, 0.545138418674469
Example 64 of unit 6, 0.5041629076004028
Example 65 of unit 6, 0.42328518629074097
Example 66 of unit 6, 0.5673484802246094
Example 67 of unit 6, 0.220150887966156
Example 68 of unit 6, 0.1768493354320526
